file_path,width,height,dtype,min_intensity,max_intensity,mean_intensity
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Combined\Band_5.png,515,67,uint8,0,255,141.8444428
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Combined\Band_50.png,515,67,uint8,0,255,143.8116577
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Combined\Band_51.png,515,67,uint8,0,255,143.6761339
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Combined\Band_52.png,515,67,uint8,0,255,143.8188089
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Combined\Band_53.png,515,67,uint8,0,255,144.1095711
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Combined\Band_54.png,515,67,uint8,0,255,143.9462469
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Combined\Band_55.png,515,67,uint8,0,255,143.8954717
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Combined\Band_56.png,515,67,uint8,0,255,143.9140994
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Combined\Band_57.png,515,67,uint8,0,255,143.8464353
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Combined\Band_58.png,515,67,uint8,0,255,144.3170627
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Combined\Band_59.png,515,67,uint8,0,255,144.3544269
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Combined\Band_6.png,515,67,uint8,0,255,142.1897841
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Combined\Band_60.png,515,67,uint8,0,255,144.4823866
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Combined\Band_61.png,515,67,uint8,0,255,144.5454862
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Combined\Band_62.png,515,67,uint8,0,255,144.1822562
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Combined\Band_63.png,515,67,uint8,0,255,144.5066657
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Combined\Band_64.png,515,67,uint8,0,255,144.6243008
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Combined\Band_65.png,515,67,uint8,0,255,144.8475293
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Combined\Band_66.png,515,67,uint8,0,255,144.6427112
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Combined\Band_67.png,515,67,uint8,0,255,145.2391248
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Combined\Band_68.png,515,67,uint8,0,255,145.6174178
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Combined\Band_69.png,515,67,uint8,0,255,145.8306043
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Combined\Band_7.png,515,67,uint8,0,255,142.3320243
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Combined\Band_70.png,515,67,uint8,0,255,145.9094189
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Combined\Band_71.png,515,67,uint8,0,255,145.9644544
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Combined\Band_72.png,515,67,uint8,0,255,146.0031662
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Combined\Band_73.png,515,67,uint8,0,255,146.1262571
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Combined\Band_74.png,515,67,uint8,0,255,146.2834517
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Combined\Band_75.png,515,67,uint8,0,255,146.2737357
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Combined\Band_76.png,515,67,uint8,0,255,146.4400377
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Combined\Band_77.png,515,67,uint8,0,255,146.7607955
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Combined\Band_78.png,515,67,uint8,0,255,146.8583466
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Combined\Band_79.png,515,67,uint8,0,255,146.9130126
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Combined\Band_8.png,515,67,uint8,0,255,140.8799957
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Combined\Band_80.png,515,67,uint8,0,255,146.9386611
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Combined\Band_81.png,515,67,uint8,0,255,146.9828286
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Combined\Band_82.png,515,67,uint8,0,255,147.0158455
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Combined\Band_83.png,515,67,uint8,0,255,146.9560716
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Combined\Band_84.png,515,67,uint8,0,255,147.1361324
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Combined\Band_85.png,515,67,uint8,0,255,146.9079481
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Combined\Band_86.png,515,67,uint8,0,255,147.0828793
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Combined\Band_87.png,515,67,uint8,0,255,147.5188378
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Combined\Band_88.png,515,67,uint8,0,255,147.4728663
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Combined\Band_89.png,515,67,uint8,0,255,147.4210259
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Combined\Band_9.png,515,67,uint8,0,255,140.7985292
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Combined\Band_90.png,515,67,uint8,0,255,147.5443559
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Combined\Band_91.png,515,67,uint8,0,255,147.3755543
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Combined\Band_92.png,515,67,uint8,0,255,147.4098536
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Combined\Band_93.png,515,67,uint8,0,255,147.5427909
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Combined\Band_94.png,515,67,uint8,0,255,147.6121721
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Combined\Band_95.png,515,67,uint8,0,255,147.4139617
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Combined\Band_96.png,515,67,uint8,0,255,147.3621432
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Combined\Band_97.png,515,67,uint8,0,255,147.3055861
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Combined\Band_98.png,515,67,uint8,0,255,147.2727866
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Combined\Band_99.png,515,67,uint8,0,255,147.2488552
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_1.png,515,282,uint8,0,255,108.3967827
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_10.png,515,282,uint8,0,255,108.16242
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_100.png,515,282,uint8,0,255,118.6973766
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_101.png,515,282,uint8,0,255,118.7319459
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_102.png,515,282,uint8,0,255,118.8012239
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_103.png,515,282,uint8,0,255,118.9197532
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_104.png,515,282,uint8,0,255,119.0109017
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_105.png,515,282,uint8,0,255,119.0938959
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_106.png,515,282,uint8,0,255,119.1773807
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_107.png,515,282,uint8,0,255,119.2437255
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_108.png,515,282,uint8,0,255,119.2349566
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_109.png,515,282,uint8,0,255,119.2197945
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_11.png,515,282,uint8,0,255,109.7713179
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_110.png,515,282,uint8,0,255,119.0645115
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_111.png,515,282,uint8,0,255,118.6532018
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_112.png,515,282,uint8,0,255,118.6712404
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_113.png,515,282,uint8,0,255,118.9150899
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_114.png,515,282,uint8,0,255,118.9265906
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_115.png,515,282,uint8,0,255,118.9012652
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_116.png,515,282,uint8,0,255,118.9899091
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_117.png,515,282,uint8,0,255,118.9659368
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_118.png,515,282,uint8,0,255,118.8856951
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_119.png,515,282,uint8,0,255,119.0506404
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_12.png,515,282,uint8,0,255,108.9952024
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_120.png,515,282,uint8,0,255,119.1750826
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_121.png,515,282,uint8,0,255,119.1351993
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_122.png,515,282,uint8,0,255,119.1618467
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_123.png,515,282,uint8,0,255,119.0683795
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_124.png,515,282,uint8,0,255,119.1061712
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_125.png,515,282,uint8,0,255,119.1133547
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_126.png,515,282,uint8,0,255,119.1578393
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_127.png,515,282,uint8,0,255,119.2284239
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_128.png,515,282,uint8,0,255,119.359874
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_129.png,515,282,uint8,0,255,119.4714212
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_13.png,515,282,uint8,0,255,107.5168354
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_130.png,515,282,uint8,0,255,119.4512652
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_131.png,515,282,uint8,0,255,119.2807684
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_132.png,515,282,uint8,0,255,119.0633134
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_133.png,515,282,uint8,0,255,118.9057529
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_134.png,515,282,uint8,0,255,118.8613871
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_135.png,515,282,uint8,0,255,118.3225212
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_136.png,515,282,uint8,0,255,118.5437719
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_137.png,515,282,uint8,0,255,118.7936325
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_138.png,515,282,uint8,0,255,119.0603801
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_139.png,515,282,uint8,0,255,119.0770192
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_14.png,515,282,uint8,0,255,105.571793
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_140.png,515,282,uint8,0,255,119.0437203
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_141.png,515,282,uint8,0,255,119.0799577
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_142.png,515,282,uint8,0,255,119.1407974
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_143.png,515,282,uint8,0,255,119.1538525
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_144.png,515,282,uint8,0,255,119.1544309
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_145.png,515,282,uint8,0,255,119.0865885
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_146.png,515,282,uint8,0,255,118.8037182
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_147.png,515,282,uint8,0,255,118.6205743
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_148.png,515,282,uint8,0,255,118.5356435
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_149.png,515,282,uint8,0,255,118.4573642
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_15.png,515,282,uint8,0,255,107.3925945
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_16.png,515,282,uint8,0,255,108.0833712
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_17.png,515,282,uint8,0,255,110.2138195
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_18.png,515,282,uint8,0,255,109.3762911
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_19.png,515,282,uint8,0,255,108.3717414
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_2.png,515,282,uint8,0,255,109.8515441
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_20.png,515,282,uint8,0,255,108.775976
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_21.png,515,282,uint8,0,255,109.8502582
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_22.png,515,282,uint8,0,255,111.3899246
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_23.png,515,282,uint8,0,255,111.7180128
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_24.png,515,282,uint8,0,255,111.6549112
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_25.png,515,282,uint8,0,255,111.4986108
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_26.png,515,282,uint8,0,255,111.4162312
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_27.png,515,282,uint8,0,255,111.1136232
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_28.png,515,282,uint8,0,255,111.1671246
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_29.png,515,282,uint8,0,255,111.7555257
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_3.png,515,282,uint8,0,255,110.8576947
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_30.png,515,282,uint8,0,255,111.5112477
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_31.png,515,282,uint8,0,255,111.2806393
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_32.png,515,282,uint8,0,255,110.8190198
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_33.png,515,282,uint8,0,255,111.8401622
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_34.png,515,282,uint8,0,255,112.5418509
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_35.png,515,282,uint8,0,255,112.6091768
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_36.png,515,282,uint8,0,255,112.1842388
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_37.png,515,282,uint8,0,255,112.1444691
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_38.png,515,282,uint8,0,255,111.6580717
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_39.png,515,282,uint8,0,255,112.5760174
